segment,hydro_scenario,degradation_scenario,time_yr,element,x_mid_m,is_node_zone,q_effective_N_m,deflection_mm,sigma_bending_MPa,tau_shear_MPa,failure_index,failure_mode,E_L_GPa,sigma_t_ult_MPa,tau_ult_MPa,sed_fill_pct,veg_factor,deg_factor,defl_span_ratio,wall_thickness_mm
SUP,P90,optimistic,2.0,17,0.895,True,157.4708,0.5461,2.508007,0.110493,0.000545,shear,11.3012,169.5176,6.1215,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,18,0.935,False,157.4708,0.5134,1.326645,0.064879,0.000109,bending,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,19,1.005,False,157.4708,0.4698,1.201915,0.070993,0.000107,shear,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,20,1.075,False,157.4708,0.4163,1.065959,0.077108,0.000107,shear,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,21,1.145,False,157.4708,0.3542,0.918778,0.083222,0.000107,shear,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,22,1.185,True,157.4708,0.3447,1.494165,0.156089,0.000728,shear,11.3012,169.5176,6.1215,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,23,1.195,True,157.4708,0.3351,1.45302,0.157661,0.000737,shear,11.3012,169.5176,6.1215,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,24,1.2375,False,157.4708,0.2585,0.707,0.091302,0.000111,shear,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,25,1.3125,False,157.4708,0.1759,0.520955,0.097853,0.000117,shear,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,26,1.3875,False,157.4708,0.089,0.322023,0.104404,0.000127,shear,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.0,27,1.4625,False,157.4708,0.0,0.110205,0.110955,0.000139,shear,11.3012,169.5176,9.4176,60.0,0.5,0.9418,0.000383,13.0
SUP,P90,optimistic,2.5,0,0.035,False,132.1947,0.0752,0.089455,0.097621,0.000111,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,1,0.105,False,132.1947,0.1489,0.26193,0.092307,0.000101,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,2,0.175,False,132.1947,0.2195,0.424753,0.086993,9.4e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,3,0.245,False,132.1947,0.2857,0.577924,0.081678,8.9e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,4,0.285,True,132.1947,0.2947,1.19072,0.141555,0.000602,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,5,0.295,True,132.1947,0.3036,1.22727,0.140188,0.000594,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,6,0.335,False,132.1947,0.3622,0.760676,0.074846,8.6e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,7,0.405,False,132.1947,0.4136,0.891786,0.069531,8.5e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,8,0.475,False,132.1947,0.4565,1.013244,0.064217,8.5e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,9,0.545,False,132.1947,0.49,1.12505,0.058903,8.6e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,10,0.585,True,132.1947,0.494,2.132999,0.100559,0.000441,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,11,0.595,True,132.1947,0.4978,2.158913,0.099192,0.000438,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,12,0.635,False,132.1947,0.5178,1.254618,0.05207,8.8e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,13,0.705,False,132.1947,0.5264,1.344363,0.046756,9e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,14,0.775,False,132.1947,0.5228,1.404099,0.003392,7.1e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,15,0.845,False,132.1947,0.5072,1.33204,0.053541,9.7e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,16,0.885,True,132.1947,0.504,2.295525,0.101839,0.000474,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,17,0.895,True,132.1947,0.5006,2.268925,0.103206,0.000478,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,18,0.935,False,132.1947,0.4706,1.199038,0.060373,9.4e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,19,1.005,False,132.1947,0.4305,1.084561,0.065688,9.2e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,20,1.075,False,132.1947,0.3814,0.960432,0.071002,9.2e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,21,1.145,False,132.1947,0.3245,0.826652,0.076316,9.2e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,22,1.185,True,132.1947,0.3157,1.343279,0.142835,0.000626,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,23,1.195,True,132.1947,0.3069,1.306042,0.144202,0.000633,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,24,1.2375,False,132.1947,0.2368,0.635006,0.083339,9.5e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,25,1.3125,False,132.1947,0.1611,0.467294,0.089032,0.0001,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,26,1.3875,False,132.1947,0.0815,0.288502,0.094726,0.000107,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,2.5,27,1.4625,False,132.1947,0.0,0.098629,0.10042,0.000118,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000351,12.5
SUP,P90,optimistic,3.0,0,0.035,False,115.9879,0.0715,0.083142,0.091743,0.000101,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,1,0.105,False,115.9879,0.1415,0.243635,0.086908,9.3e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,2,0.175,False,115.9879,0.2086,0.39544,0.082073,8.6e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,3,0.245,False,115.9879,0.2715,0.538558,0.077238,8.2e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,4,0.285,True,115.9879,0.2801,1.110229,0.134055,0.000555,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,5,0.295,True,115.9879,0.2886,1.144477,0.132811,0.000548,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,6,0.335,False,115.9879,0.3444,0.709801,0.071021,7.9e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,7,0.405,False,115.9879,0.3932,0.833062,0.066186,7.8e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,8,0.475,False,115.9879,0.4341,0.947636,0.061351,7.8e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,9,0.545,False,115.9879,0.4661,1.053522,0.056516,7.9e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,10,0.585,True,115.9879,0.4699,1.99887,0.096755,0.000413,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,11,0.595,True,115.9879,0.4735,2.023544,0.095512,0.00041,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,12,0.635,False,115.9879,0.4926,1.176897,0.050299,8.1e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,13,0.705,False,115.9879,0.5008,1.262926,0.045464,8.4e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,14,0.775,False,115.9879,0.4974,1.320587,0.003187,6.5e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,15,0.845,False,115.9879,0.4825,1.251473,0.051839,9e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,16,0.885,True,115.9879,0.4795,2.154936,0.098283,0.000445,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,17,0.895,True,115.9879,0.4762,2.12955,0.099526,0.000448,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,18,0.935,False,115.9879,0.4476,1.124542,0.058055,8.7e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,19,1.005,False,115.9879,0.4094,1.015889,0.06289,8.5e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,20,1.075,False,115.9879,0.3627,0.898549,0.067726,8.5e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,21,1.145,False,115.9879,0.3085,0.772522,0.072561,8.5e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,22,1.185,True,115.9879,0.3002,1.254529,0.135583,0.000579,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,23,1.195,True,115.9879,0.2918,1.219569,0.136826,0.000585,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,24,1.2375,False,115.9879,0.2251,0.592608,0.07895,8.8e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,25,1.3125,False,115.9879,0.1531,0.435638,0.084131,9.2e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,26,1.3875,False,115.9879,0.0775,0.268696,0.089311,9.8e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.0,27,1.4625,False,115.9879,0.0,0.091782,0.094492,0.000107,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000334,12.0
SUP,P90,optimistic,3.5,0,0.035,False,108.1708,0.0711,0.081171,0.090552,0.000101,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,1,0.105,False,108.1708,0.1408,0.237962,0.085868,9.3e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,2,0.175,False,108.1708,0.2076,0.386428,0.081184,8.7e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,3,0.245,False,108.1708,0.2702,0.526569,0.0765,8.3e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,4,0.285,True,108.1708,0.2788,1.085851,0.132883,0.00056,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,5,0.295,True,108.1708,0.2872,1.11944,0.131678,0.000554,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,6,0.335,False,108.1708,0.3427,0.694515,0.070478,8e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,7,0.405,False,108.1708,0.3914,0.815626,0.065794,7.9e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,8,0.475,False,108.1708,0.4322,0.92841,0.06111,7.9e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,9,0.545,False,108.1708,0.464,1.032869,0.056426,8e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,10,0.585,True,108.1708,0.4678,1.960492,0.096749,0.00042,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,11,0.595,True,108.1708,0.4714,1.984906,0.095545,0.000417,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,12,0.635,False,108.1708,0.4904,1.15494,0.050404,8.2e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,13,0.705,False,108.1708,0.4987,1.240369,0.04572,8.4e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,14,0.775,False,108.1708,0.4953,1.29784,0.003146,6.4e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,15,0.845,False,108.1708,0.4804,1.229187,0.052011,9.1e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,16,0.885,True,108.1708,0.4774,2.115611,0.098438,0.000453,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,17,0.895,True,108.1708,0.4742,2.090463,0.099642,0.000456,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,18,0.935,False,108.1708,0.4457,1.103443,0.058033,8.8e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,19,1.005,False,108.1708,0.4076,0.996127,0.062717,8.6e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,20,1.075,False,108.1708,0.3611,0.880486,0.067401,8.6e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,21,1.145,False,108.1708,0.3071,0.756519,0.072085,8.6e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,22,1.185,True,108.1708,0.2988,1.228109,0.134571,0.000586,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,23,1.195,True,108.1708,0.2905,1.193785,0.135776,0.000593,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,24,1.2375,False,108.1708,0.224,0.579884,0.078275,8.8e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,25,1.3125,False,108.1708,0.1524,0.426036,0.083293,9.3e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,26,1.3875,False,108.1708,0.0771,0.262631,0.088312,9.9e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,3.5,27,1.4625,False,108.1708,0.0,0.089667,0.09333,0.000108,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000332,11.5
SUP,P90,optimistic,4.0,0,0.035,False,102.9221,0.0722,0.080929,0.09127,0.000106,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,1,0.105,False,102.9221,0.143,0.237348,0.086632,9.8e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,2,0.175,False,102.9221,0.2109,0.385612,0.081994,9.1e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,3,0.245,False,102.9221,0.2745,0.52572,0.077356,8.7e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,4,0.285,True,102.9221,0.2832,1.084416,0.13447,0.00059,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,5,0.295,True,102.9221,0.2918,1.118047,0.133277,0.000584,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,6,0.335,False,102.9221,0.3482,0.693875,0.071393,8.4e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,7,0.405,False,102.9221,0.3977,0.815342,0.066755,8.3e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,8,0.475,False,102.9221,0.4392,0.928652,0.062117,8.3e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,9,0.545,False,102.9221,0.4716,1.033807,0.057479,8.4e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,10,0.585,True,102.9221,0.4754,1.963019,0.098692,0.000444,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,11,0.595,True,102.9221,0.4791,1.987662,0.097499,0.000441,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,12,0.635,False,102.9221,0.4985,1.157021,0.051516,8.6e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,13,0.705,False,102.9221,0.5069,1.243534,0.046878,8.9e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,14,0.775,False,102.9221,0.5035,1.301928,0.00317,6.7e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,15,0.845,False,102.9221,0.4883,1.232385,0.053218,9.6e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,16,0.885,True,102.9221,0.4853,2.120238,0.100563,0.000481,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,17,0.895,True,102.9221,0.482,2.094825,0.101756,0.000484,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,18,0.935,False,102.9221,0.453,1.105322,0.059181,9.2e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,19,1.005,False,102.9221,0.4143,0.997174,0.063819,9.1e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,20,1.075,False,102.9221,0.3669,0.88087,0.068457,9e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,21,1.145,False,102.9221,0.3121,0.75641,0.073095,9e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,22,1.185,True,102.9221,0.3037,1.227531,0.136341,0.000618,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,23,1.195,True,102.9221,0.2952,1.19313,0.137534,0.000625,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,24,1.2375,False,102.9221,0.2276,0.579386,0.079224,9.3e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,25,1.3125,False,102.9221,0.1548,0.425439,0.084193,9.7e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,26,1.3875,False,102.9221,0.0783,0.262129,0.089162,0.000104,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.0,27,1.4625,False,102.9221,0.0,0.089457,0.094131,0.000113,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000338,11.0
SUP,P90,optimistic,4.5,0,0.035,False,99.7913,0.0745,0.081974,0.093453,0.000115,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,1,0.105,False,99.7913,0.1474,0.240483,0.088764,0.000106,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,2,0.175,False,99.7913,0.2174,0.390833,0.084075,9.9e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,3,0.245,False,99.7913,0.2831,0.533025,0.079385,9.4e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,4,0.285,True,99.7913,0.292,1.099705,0.13807,0.00064,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,5,0.295,True,99.7913,0.3008,1.133871,0.136864,0.000633,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,6,0.335,False,99.7913,0.3591,0.703855,0.073356,9.1e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,7,0.405,False,99.7913,0.4101,0.8274,0.068667,8.9e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,8,0.475,False,99.7913,0.4529,0.942785,0.063977,9e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,9,0.545,False,99.7913,0.4863,1.050013,0.059288,9.1e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,10,0.585,True,99.7913,0.4903,1.99432,0.101895,0.000483,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,11,0.595,True,99.7913,0.4941,2.019496,0.10069,0.000479,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,12,0.635,False,99.7913,0.5141,1.175889,0.053259,9.3e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,13,0.705,False,99.7913,0.5228,1.264469,0.04857,9.6e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,14,0.775,False,99.7913,0.5193,1.324393,0.003246,7.1e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,15,0.845,False,99.7913,0.5036,1.253175,0.055061,0.000103,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,16,0.885,True,99.7913,0.5005,2.155387,0.103933,0.000523,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,17,0.895,True,99.7913,0.4971,2.129405,0.105139,0.000526,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,18,0.935,False,99.7913,0.4671,1.123269,0.06109,0.0001,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,19,1.005,False,99.7913,0.4272,1.012906,0.065779,9.8e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,20,1.075,False,99.7913,0.3784,0.894385,0.070469,9.7e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,21,1.145,False,99.7913,0.3218,0.767706,0.075158,9.8e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,22,1.185,True,99.7913,0.3131,1.245579,0.140108,0.000671,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,23,1.195,True,99.7913,0.3044,1.210606,0.141314,0.000678,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,24,1.2375,False,99.7913,0.2347,0.587745,0.081355,0.000101,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,25,1.3125,False,99.7913,0.1596,0.431413,0.086379,0.000105,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,26,1.3875,False,99.7913,0.0808,0.265716,0.091403,0.000112,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,4.5,27,1.4625,False,99.7913,0.0,0.090653,0.096427,0.000122,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000349,10.5
SUP,P90,optimistic,5.0,0,0.035,False,97.1905,0.0772,0.083549,0.096281,0.000125,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000362,10.0
